REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807264837,112.1.3.19.4,19.3,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807264837,112.1.3.19.4,23.8,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807264837,112.1.3.19.4,18.3,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264865,112.1.3.23.4,85.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264865,112.1.3.23.4,74.3,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264865,112.1.3.23.4,72.3,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269499,114.1.1.3.4,58.7,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269499,114.1.1.3.4,41.4,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269499,114.1.1.3.4,46.1,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269506,114.1.1.4.4,13.2,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269506,114.1.1.4.4,17.7,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269506,114.1.1.4.4,18.1,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269513,114.1.1.5.4,20.5,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269513,114.1.1.5.4,20.4,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269513,114.1.1.5.4,22.6,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807269555,114.1.1.11.4,8.9,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807269555,114.1.1.11.4,12,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807269555,114.1.1.11.4,14,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807269562,114.1.1.12.4,7.7,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807269562,114.1.1.12.4,14.7,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807269562,114.1.1.12.4,15.9,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269583,114.1.1.15.4,34.7,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269583,114.1.1.15.4,38.6,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269583,114.1.1.15.4,35.2,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807269611,114.1.1.19.4,31.1,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807269611,114.1.1.19.4,31.7,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807269611,114.1.1.19.4,24.8,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269639,114.1.1.23.4,79.3,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269639,114.1.1.23.4,75.3,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269639,114.1.1.23.4,71.6,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269674,114.1.2.3.4,63.5,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269674,114.1.2.3.4,47.1,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269674,114.1.2.3.4,51.9,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269681,114.1.2.4.4,12.8,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269681,114.1.2.4.4,14,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269681,114.1.2.4.4,14.3,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269688,114.1.2.5.4,14.3,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269688,114.1.2.5.4,16.3,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269688,114.1.2.5.4,20.5,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807269730,114.1.2.11.4,8.5,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807269730,114.1.2.11.4,6.7,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807269730,114.1.2.11.4,10.6,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807269737,114.1.2.12.4,4.6,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807269737,114.1.2.12.4,8.1,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807269737,114.1.2.12.4,10.5,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269758,114.1.2.15.4,38.4,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269758,114.1.2.15.4,45.1,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269758,114.1.2.15.4,35.8,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807269786,114.1.2.19.4,34.9,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807269786,114.1.2.19.4,37.2,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807269786,114.1.2.19.4,25.9,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269800,114.1.2.23.4,72.2,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269800,114.1.2.23.4,77.6,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269800,114.1.2.23.4,71.4,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269835,114.1.3.3.4,53.8,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269835,114.1.3.3.4,35.6,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807269835,114.1.3.3.4,40.3,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269842,114.1.3.4.4,13.6,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269842,114.1.3.4.4,21.5,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807269842,114.1.3.4.4,21.9,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269849,114.1.3.5.4,26.9,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269849,114.1.3.5.4,24.8,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807269849,114.1.3.5.4,24.6,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807269891,114.1.3.11.4,9.3,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807269891,114.1.3.11.4,17.5,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807269891,114.1.3.11.4,17.5,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807269898,114.1.3.12.4,11,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807269898,114.1.3.12.4,21.6,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807269898,114.1.3.12.4,21.5,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269919,114.1.3.15.4,31,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269919,114.1.3.15.4,31.9,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807269919,114.1.3.15.4,34.5,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807269947,114.1.3.19.4,27.2,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807269947,114.1.3.19.4,26,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807269947,114.1.3.19.4,23.7,,,,1
2019/2020,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269975,114.1.3.23.4,86.5,,,,1
2021/2022,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269975,114.1.3.23.4,72.9,,,,1
2023/2024,Northwest Territories,2021A000261,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807269975,114.1.3.23.4,71.8,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274609,116.1.1.3.4,48.7,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274609,116.1.1.3.4,44.8,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274609,116.1.1.3.4,42.6,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274616,116.1.1.4.4,8.2,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274616,116.1.1.4.4,16.9,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274616,116.1.1.4.4,15.2,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274623,116.1.1.5.4,13.9,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274623,116.1.1.5.4,19.1,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274623,116.1.1.5.4,15.4,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807274665,116.1.1.11.4,7.3,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807274665,116.1.1.11.4,14.2,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807274665,116.1.1.11.4,14.6,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807274672,116.1.1.12.4,7.6,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807274672,116.1.1.12.4,9.6,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807274672,116.1.1.12.4,,..,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274693,116.1.1.15.4,43,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274693,116.1.1.15.4,47.7,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274693,116.1.1.15.4,46.5,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807274721,116.1.1.19.4,21.8,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807274721,116.1.1.19.4,26.4,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807274721,116.1.1.19.4,21,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274749,116.1.1.23.4,83.7,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274749,116.1.1.23.4,85.8,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274749,116.1.1.23.4,83.2,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274784,116.1.2.3.4,,F,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274784,116.1.2.3.4,49.8,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274784,116.1.2.3.4,46.2,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274791,116.1.2.4.4,8.9,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274791,116.1.2.4.4,13.1,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274791,116.1.2.4.4,12.6,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274798,116.1.2.5.4,12.7,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274798,116.1.2.5.4,17.7,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274798,116.1.2.5.4,13.8,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807274840,116.1.2.11.4,8,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807274840,116.1.2.11.4,13.5,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807274840,116.1.2.11.4,11,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807274847,116.1.2.12.4,6,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807274847,116.1.2.12.4,5.2,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807274847,116.1.2.12.4,,..,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274868,116.1.2.15.4,57.9,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274868,116.1.2.15.4,59.6,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807274868,116.1.2.15.4,55.8,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807274896,116.1.2.19.4,27,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807274896,116.1.2.19.4,32.4,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807274896,116.1.2.19.4,21.1,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274910,116.1.2.23.4,85.7,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274910,116.1.2.23.4,85.7,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807274910,116.1.2.23.4,82.4,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274945,116.1.3.3.4,,F,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274945,116.1.3.3.4,39.6,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807274945,116.1.3.3.4,38.9,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274952,116.1.3.4.4,7.5,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274952,116.1.3.4.4,20.9,E,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807274952,116.1.3.4.4,17.9,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274959,116.1.3.5.4,15.1,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274959,116.1.3.5.4,20.5,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807274959,116.1.3.5.4,17,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807275001,116.1.3.11.4,6.6,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807275001,116.1.3.11.4,14.9,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807275001,116.1.3.11.4,18.3,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807275008,116.1.3.12.4,9.3,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807275008,116.1.3.12.4,14,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807275008,116.1.3.12.4,,..,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807275029,116.1.3.15.4,27.5,,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807275029,116.1.3.15.4,35.4,E,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807275029,116.1.3.15.4,37,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807275057,116.1.3.19.4,16.3,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807275057,116.1.3.19.4,20.3,,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807275057,116.1.3.19.4,20.8,,,,1
2019/2020,Nunavut,2021A000262,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807275085,116.1.3.23.4,81.6,E,,,1
2021/2022,Nunavut,2021A000262,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807275085,116.1.3.23.4,85.8,E,,,1
2023/2024,Nunavut,2021A000262,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807275085,116.1.3.23.4,84.1,,,,1
